Unique_ID,Extract_Date,Age_Of_Account,Num_Periods_Since_1st_Statement,Type_Of_Application,Days_Since_Most_Recent_Order,Num_Orders_L4_6P,Ave_Item_Value_L13P,Num_Items_Ordered_L13P,Ave_Num_Items_Per_Order_L4_6P,Value_Last_Payment,Num_Payments_CTD,Days_Since_Most_Recent_Payment,Num_Payments_To_Date,Num_Payments_L4_6P,Value_Payments_L3P,Value_Payments_L4_6P,Ave_Payment_Value_L4_6P,Ave_Payment_Value_L13P,Ave_Pmnt_Over_Bal_L13P_Perc,Ave_Current_Balance_L4_6P,Current_Bal_Over_Ave_Bal_L4_6P,Curr_Bal_Over_Highest_Bal_L4_6P,Current_Arrears_Amount,Num_1_Missed_Payment_L4_6P,Num_2_Or_More_Missed_Pmnts_L4_6P,Value_HR_Orders_Perc_Orders_L13P,Num_Account_Reviews_L13P,Ave_Order_Value_L13P,Num_Active_Accs_Not_In_Arrears,Bureau_Index_Retail,WS_L6M_Accs_Open_More_Than_12M,Num_Inactive_Accs_Sole_Joint,Good_Bad_Flag,Random_Number
5678,20100318,6,6,T,149,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,73,241,143,55,1,0,0,5,0,0,15,2,0,B,0.266639312
5679,20100318,6,6,T,127,1,30,2,2,0,0,142,0,0,0,0,0,0,0,27,433,165,41,1,0,0,5,60,2,40,3,1,B,0.131830812
5680,20100318,6,5,C,108,1,17,5,5,0,0,999999,0,0,0,0,0,0,0,57,285,143,51,1,0,0,4,86,-2,30,N,0,B,0.067744237
5681,20100318,6,6,T,150,0,0,0,0,11,0,119,1,1,0,11,11,11,2,75,231,140,54,1,0,0,5,0,-2,15,N,0,B,0.441115355
5682,20100318,6,6,C,145,0,0,0,0,15,0,126,1,1,0,15,15,15,6,29,333,179,40,1,0,0,5,0,1,15,0,0,G,0.061163843
5683,20100318,6,6,I,105,1,70,1,1,10,0,114,1,1,0,10,10,10,2,82,262,133,66,1,0,0,5,70,1,55,0,0,I,0.912776947
5684,20100318,6,6,I,149,0,0,0,0,11,1,22,1,0,11,0,0,11,3,50,198,115,0,1,1,0,5,0,0,20,N,0,I,0.06465913
5685,20100318,6,6,I,100,1,15,3,3,23,0,122,1,1,0,23,23,23,2,163,205,123,111,1,0,0,5,45,2,65,0,2,B,0.094203893
5686,20100318,6,6,I,106,3,8,15,5,21,0,134,1,1,0,21,21,21,5,49,308,146,48,1,0,0,5,40,1,5,0,0,B,0.840635202
5687,20100318,6,6,I,133,1,19,4,4,0,0,999999,0,0,0,0,0,0,0,119,185,115,67,1,1,47,4,75,1,20,0,0,B,0.72323628
5688,20100318,6,5,I,149,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,60,282,141,53,1,0,0,4,0,2,55,0,1,B,0.490135082
5689,20100318,6,6,I,108,8,35,16,2,10,0,110,3,3,0,30,10,10,2,195,236,120,136,1,0,16,5,70,-2,30,N,0,B,0.106480529
5690,20100318,6,6,T,127,1,29,4,4,0,0,142,0,0,0,0,0,0,0,49,357,149,53,1,0,51,5,118,-2,25,N,0,B,0.096065708
5691,20100318,6,6,T,149,0,0,0,0,20,1,3,1,0,20,0,0,20,8,32,193,105,0,1,1,0,5,0,1,45,3,1,G,0.331661506
5692,20100318,6,5,I,149,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,34,331,165,41,1,0,0,4,0,0,10,N,0,B,0.91766073
5693,20100318,6,6,I,124,1,16,7,7,10,0,120,1,1,0,10,10,10,3,32,433,154,41,1,0,0,5,114,2,35,0,2,B,0.827754721
5694,20100318,6,5,T,148,0,0,0,0,0,0,96,0,0,0,0,0,0,0,112,252,126,96,1,0,0,4,0,-2,45,N,0,B,0.180201849
5695,20100318,6,6,I,96,6,18,15,3,10,0,30,2,1,10,10,10,10,3,68,290,129,52,1,0,2,5,46,3,30,4,5,I,0.190132853
5696,20100318,6,6,C,121,2,11,2,1,10,0,121,1,1,0,10,10,10,3,34,309,171,40,1,0,65,5,11,2,35,0,0,B,0.509155048
5697,20100318,6,6,C,148,0,0,0,0,30,0,54,1,0,30,0,0,30,8,54,197,116,22,1,1,0,5,0,1,30,0,5,B,0.478392757
5698,20100318,6,6,I,108,2,31,10,5,17,0,117,1,1,0,17,17,17,2,152,224,123,110,1,0,0,5,157,2,15,0,1,I,0.712690687
5699,20100318,6,6,I,138,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,34,445,148,47,1,0,0,4,0,1,15,0,0,B,0.502285177
5700,20100318,6,5,I,148,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,48,298,149,46,1,0,0,4,0,4,25,3,1,B,0.708374735
5701,20100318,6,6,I,140,0,0,0,0,15,0,141,1,0,0,0,0,0,0,98,218,133,69,1,0,0,5,0,1,25,0,0,B,0.946456321
5702,20100318,6,6,I,133,1,22,4,4,22,0,127,1,1,0,22,22,22,7,41,287,162,42,1,0,0,5,90,1,40,3,0,B,0.503128904
5703,20100318,6,6,I,147,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,78,197,120,48,1,1,0,4,0,0,15,N,0,B,0.354047084
5704,20100318,6,5,I,128,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,57,289,144,52,1,0,0,4,0,2,20,0,2,B,0.019368702
5705,20100318,6,6,I,119,1,80,2,2,10,0,120,1,1,0,10,10,10,2,72,234,141,53,1,0,0,5,160,3,10,U,1,B,0.765264829
5706,20100318,6,6,I,136,1,61,5,5,0,0,999999,0,0,0,0,0,0,0,149,181,113,81,1,1,0,4,305,1,10,0,0,B,0.906219677
5707,20100318,6,6,I,141,0,0,0,0,25,0,52,1,0,25,0,0,25,3,117,168,104,42,1,1,0,5,0,1,-2,0,2,I,0.592575515
5708,20100318,6,6,I,142,0,0,0,0,10,0,129,1,1,0,10,10,10,2,52,261,152,44,1,0,0,5,0,1,15,2,1,B,0.733229698
5709,20100318,6,6,I,128,1,242,2,2,10,0,113,1,1,0,10,10,10,1,93,356,124,101,1,0,0,5,485,-2,40,U,0,I,0.897278239
5710,20100318,6,6,T,117,5,21,15,3,20,0,119,2,2,0,71,35,35,7,143,229,129,103,1,0,0,5,62,-2,30,N,0,B,0.976543104
5711,20100318,6,6,T,110,2,41,2,1,0,0,133,1,1,0,15,15,15,4,39,387,171,46,1,0,0,5,41,1,15,0,1,G,0.981581711
5712,20100318,6,5,C,122,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,62,286,143,55,1,0,0,4,0,-2,25,N,1,B,0.099891746
5713,20100318,6,6,C,119,2,33,6,3,10,0,68,2,1,10,10,10,10,3,101,249,124,67,1,0,7,5,99,1,30,5,1,G,0.282069384
5714,20100318,6,6,C,148,0,0,0,0,10,0,110,1,1,0,10,10,10,2,66,230,145,48,2,0,0,5,0,-2,40,N,0,B,0.216855622
5715,20100318,6,5,C,148,0,0,0,0,0,0,114,0,0,0,0,0,0,0,44,305,153,44,1,0,0,4,0,1,25,0,0,B,0.86438917
5716,20100318,6,5,C,148,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,65,277,138,56,1,0,0,4,0,3,55,1,1,B,0.27773569
5717,20100318,6,5,C,148,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,51,292,146,48,1,0,0,4,0,-2,10,N,0,B,0.217191405
5718,20100318,6,5,C,124,0,0,0,0,23,0,56,1,0,23,0,0,23,5,63,244,122,30,1,0,0,4,0,-2,25,0,9,B,0.3388996
5719,20100318,6,5,I,148,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,44,305,152,44,1,0,0,4,0,-2,40,N,1,B,0.579615836
5720,20100318,6,6,T,98,0,0,0,0,0,0,115,0,0,0,0,0,0,0,56,255,149,46,1,0,0,5,0,2,30,1,1,B,0.126245068
5721,20100318,6,5,I,147,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,84,263,132,72,1,0,0,4,0,1,40,0,0,B,0.8486955
5722,20100318,6,6,I,133,1,14,3,3,0,0,999999,0,0,0,0,0,0,0,56,263,152,47,1,0,0,5,41,-2,10,N,0,B,0.060886559
5723,20100318,6,6,I,106,3,57,4,1,20,0,112,1,1,0,20,20,20,3,76,247,137,58,1,0,0,5,77,1,70,0,0,B,0.361100415
5724,20100318,6,5,I,147,0,0,0,0,0,0,113,0,0,0,0,0,0,0,17,446,223,40,1,0,0,4,0,0,40,N,0,G,0.157682655
5725,20100318,6,6,I,147,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,40,432,144,53,1,0,0,4,0,-2,55,N,0,B,0.113602704
5726,20100318,6,6,I,99,2,29,6,3,10,0,117,1,1,0,10,10,10,2,49,346,143,53,1,0,0,5,88,1,40,0,0,B,0.285664726
5727,20100318,6,6,I,87,4,47,6,2,0,0,96,1,1,0,10,10,10,1,119,230,127,87,1,0,0,5,71,1,15,0,3,B,0.565809958
5728,20100318,6,5,I,147,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,23,300,150,20,1,0,0,4,0,1,35,0,4,B,0.722342335
5729,20100318,6,6,I,121,3,21,10,3,14,0,124,1,1,0,14,14,14,1,179,194,122,119,1,0,0,5,70,1,35,0,0,B,0.556120272
5730,20100318,6,6,I,92,4,17,10,3,0,0,63,1,1,0,10,10,10,2,65,293,129,60,1,0,0,5,42,0,15,4,0,I,0.816028754
5731,20100318,6,6,C,110,3,32,8,3,0,0,999999,0,0,0,0,0,0,0,39,358,152,45,1,0,8,5,84,-2,30,N,0,B,0.781639577
5732,20100318,6,6,T,100,3,17,15,5,0,0,56,1,1,0,83,83,83,16,74,227,126,54,1,0,6,5,83,3,45,0,2,B,0.932578283
5733,20100318,6,6,C,147,0,0,0,0,20,0,40,1,0,20,0,0,20,6,47,180,104,20,1,1,0,5,0,3,40,U,1,B,0.114443972
5734,20100318,6,6,C,147,0,0,0,0,25,0,43,1,0,25,0,0,25,8,40,222,126,25,1,1,0,5,0,1,35,0,1,B,0.144005844
5735,20100318,6,5,C,147,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,27,360,180,40,1,0,0,4,0,1,35,6,2,B,0.600214986
5736,20100318,6,6,C,117,2,27,13,7,10,0,119,1,1,0,10,10,10,1,132,204,127,90,1,0,0,5,174,2,40,1,1,B,0.512317802
5737,20100318,6,6,C,147,0,0,0,0,10,0,112,1,1,0,10,10,10,4,23,381,195,40,1,0,0,5,0,-2,20,N,2,B,0.224046632
5738,20100318,6,6,I,135,1,14,16,16,43,0,120,1,1,0,43,43,43,6,108,212,131,75,1,0,0,5,224,0,10,N,1,B,0.406021857
5739,20100318,6,6,I,117,1,16,9,9,15,0,128,1,1,0,15,15,15,3,78,228,139,56,1,0,21,5,144,1,55,0,2,B,0.995920406
5740,20100318,6,6,I,135,1,49,5,5,0,0,999999,0,0,0,0,0,0,0,153,208,129,104,1,0,20,5,245,1,15,0,0,B,0.450623444
5741,20100318,6,6,I,106,3,21,15,5,20,0,120,1,1,0,20,20,20,3,73,380,130,79,1,0,0,5,104,2,55,0,0,B,0.634423351
5742,20100318,6,5,I,143,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,104,255,127,88,1,0,0,4,0,3,40,1,2,B,0.430105452
5743,20100318,6,5,I,145,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,96,258,129,81,1,0,0,4,0,10,60,1,9,G,0.264869488
5744,20100318,6,6,I,108,6,21,13,2,11,0,126,1,1,0,11,11,11,2,89,239,133,66,1,0,0,5,45,1,5,0,1,B,0.996472858
5745,20100318,6,6,I,140,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,60,249,147,50,1,0,0,5,0,-2,40,N,0,B,0.899096665
5746,20100318,6,6,T,145,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,72,248,143,56,1,0,0,5,0,1,40,0,2,B,0.395163667
5747,20100318,6,6,T,145,0,0,0,0,15,0,127,1,1,0,15,15,15,3,76,230,139,55,1,0,0,5,0,1,25,0,0,B,0.189836652
5748,20100318,6,5,I,108,1,45,1,1,0,0,999999,0,0,0,0,0,0,0,83,265,132,68,1,0,0,4,45,1,25,0,2,B,0.407967204
5749,20100318,6,5,I,119,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,81,265,133,70,1,0,0,4,0,-2,10,N,0,B,0.627609103
5750,20100318,6,5,I,145,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,50,294,147,47,1,0,0,4,0,0,30,N,2,B,0.069127537
5751,20100318,6,6,I,110,3,30,5,2,23,0,138,1,1,0,23,23,23,4,71,271,137,59,1,0,27,5,49,7,15,4,2,B,0.655542217
5752,20100318,6,6,I,129,1,65,2,2,0,0,999999,0,0,0,0,0,0,0,41,425,142,54,1,0,0,4,130,1,20,2,0,B,0.211030346
5753,20100318,6,5,I,99,1,6,6,6,0,0,999999,0,0,0,0,0,0,0,57,285,143,51,1,0,0,4,35,6,40,6,3,B,0.194161947
5754,20100318,6,6,I,119,1,10,6,6,10,0,107,1,1,0,10,10,10,2,48,327,145,49,2,0,90,5,62,-2,35,N,0,B,0.05279697
5755,20100318,6,6,I,145,0,0,0,0,10,0,134,1,1,0,10,10,10,4,31,322,175,40,1,0,0,5,0,1,25,0,2,B,0.692845758
5756,20100318,6,6,I,128,1,58,2,2,10,0,120,1,1,0,10,10,10,3,37,359,155,44,1,0,0,5,117,3,30,0,5,B,0.736414151
5757,20100318,6,6,I,141,0,0,0,0,10,0,96,1,1,0,10,10,10,2,87,216,136,61,2,0,0,5,0,1,40,0,4,B,0.713723252
5758,20100318,6,6,T,105,3,14,11,4,10,0,119,1,1,0,10,10,10,1,79,302,137,70,1,0,0,5,53,5,15,3,1,B,0.833934901
5759,20100318,6,6,C,129,2,69,4,2,0,0,999999,0,0,0,0,0,0,0,67,240,143,51,1,0,0,5,139,1,0,0,0,B,0.888056397
5760,20100318,6,6,C,93,1,35,3,3,10,0,120,1,1,0,10,10,10,2,85,249,133,65,1,0,0,5,105,-2,25,N,0,B,0.559616354
5761,20100318,6,6,C,145,0,0,0,0,15,1,22,1,0,15,0,0,15,3,77,181,110,0,1,1,0,5,0,-2,45,N,0,B,0.728562386
5762,20100318,6,6,I,143,0,0,0,0,10,0,115,1,1,0,10,10,10,2,70,236,142,52,1,0,0,5,0,-2,5,N,1,B,0.499053265
5763,20100318,6,5,T,141,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,75,269,135,64,1,0,0,4,0,0,10,3,0,B,0.061701166
5764,20100318,6,6,T,110,3,33,5,2,0,0,87,1,1,0,2,2,2,0,86,329,135,83,1,0,15,5,55,-2,55,N,0,B,0.55743151
5765,20100318,6,5,I,96,2,12,12,6,0,0,999999,0,0,0,0,0,0,0,90,261,130,72,1,0,0,4,73,-2,70,N,0,B,0.702850509
5766,20100318,6,5,I,143,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,51,293,146,47,1,0,0,4,0,-2,10,4,0,B,0.762581638
5767,20100318,6,6,I,94,5,24,18,4,10,0,113,1,1,0,10,10,10,2,64,333,135,65,1,0,0,5,86,0,15,N,0,B,0.602947344
5768,20100318,6,6,I,114,2,18,5,3,0,0,999999,0,0,0,0,0,0,0,37,357,155,44,1,0,60,5,44,-2,15,N,0,B,0.643412507
5769,20100318,6,6,I,112,4,20,14,4,10,0,124,1,1,0,10,10,10,1,162,205,123,111,1,0,0,5,71,2,15,4,1,I,0.90051781
5770,20100318,6,5,I,115,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,37,323,161,42,1,0,0,4,0,1,20,2,2,B,0.887565108
5771,20100318,6,6,I,120,2,57,4,2,10,0,120,1,1,0,10,10,10,1,133,212,131,92,1,0,0,5,115,4,55,0,9,I,0.389801552
5772,20100318,6,6,I,101,4,41,5,1,10,0,117,1,1,0,10,10,10,2,81,273,133,67,1,0,15,5,51,-2,25,N,0,B,0.210356698
5773,20100318,6,5,I,110,1,13,10,10,0,0,999999,0,0,0,0,0,0,0,77,270,135,64,1,0,98,4,128,0,15,N,0,B,0.462453983
5774,20100318,6,5,I,142,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,62,279,140,54,1,0,0,4,0,4,10,0,3,B,0.152477718
5775,20100318,6,6,I,142,0,0,0,0,10,0,110,1,1,0,10,10,10,2,67,229,144,48,2,0,0,5,0,0,10,N,2,B,0.660090214
5776,20100318,6,6,I,94,1,18,9,9,11,0,120,1,1,0,11,11,11,2,78,249,143,60,1,0,0,5,162,0,5,N,2,B,0.204877519
5777,20100318,6,5,I,100,1,5,1,1,0,0,999999,0,0,0,0,0,0,0,27,361,181,40,1,0,0,4,5,-2,15,1,1,B,0.187658747
5778,20100318,6,5,I,119,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,107,254,127,90,1,0,0,4,0,-2,55,N,0,B,0.694470816
5779,20100318,6,6,I,108,7,12,25,4,0,0,86,1,1,0,50,50,50,5,114,274,126,93,1,0,0,5,43,1,25,0,0,B,0.153178109
5780,20100318,6,6,I,110,4,40,10,3,5,0,75,3,1,9,12,12,7,2,158,212,120,101,1,0,0,5,100,1,15,6,2,B,0.792183059
5781,20100318,6,6,I,143,0,0,0,0,20,0,128,1,1,0,20,20,20,3,91,219,135,64,1,0,0,5,0,0,30,4,7,B,0.300136615
5782,20100318,6,6,I,133,1,48,2,2,10,0,117,1,1,0,10,10,10,3,45,275,157,42,1,0,0,5,95,1,15,0,2,B,0.130313004
5783,20100318,6,6,T,143,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,62,277,158,52,1,0,0,5,0,1,25,0,2,B,0.490211421
5784,20100318,6,6,C,121,1,25,1,1,15,0,43,1,0,15,0,0,15,4,54,188,110,26,1,1,0,5,25,-2,15,N,0,G,0.315289451
5785,20100318,6,6,T,143,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,99,221,132,70,1,0,0,5,0,1,15,0,2,E,0.529843404
5786,20100318,6,6,T,131,1,23,3,3,0,0,999999,0,0,0,0,0,0,0,51,264,153,44,1,0,0,5,70,1,25,6,1,B,0.328928875
5787,20100318,6,6,T,120,3,26,16,5,0,0,999999,0,0,0,0,0,0,0,112,270,131,90,1,0,0,5,138,1,10,0,2,B,0.953387818
5788,20100318,6,6,T,143,0,0,0,0,0,0,42,0,0,0,0,0,0,0,18,528,229,42,1,0,0,5,0,3,15,0,3,B,0.589562319
5789,20100318,6,6,T,143,0,0,0,0,0,0,100,1,1,0,0,0,0,0,42,332,178,44,1,0,0,5,0,3,40,0,4,G,0.601088149
5790,20100318,6,6,C,143,0,0,0,0,10,0,119,1,1,0,10,10,10,2,70,236,141,52,1,0,0,5,0,2,55,3,1,G,0.566841452
5791,20100318,6,6,T,143,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,40,319,170,43,1,0,0,5,0,1,15,6,0,B,0.455118898
5792,20100318,6,6,I,131,2,8,14,7,0,0,108,1,1,0,10,10,10,2,88,211,137,60,1,0,0,5,57,1,30,0,0,B,0.561667221
5793,20100318,6,5,I,142,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,48,297,149,46,1,0,0,4,0,4,20,2,9,B,0.433460475
5794,20100318,6,6,I,107,2,14,8,4,10,0,124,1,1,0,10,10,10,2,46,387,141,58,1,0,12,5,54,1,25,0,0,B,0.130790048
5795,20100318,6,6,I,115,2,18,5,3,0,0,127,0,0,0,0,0,0,0,37,346,157,43,1,0,0,5,44,-2,0,1,0,B,0.470052796
5796,20100318,6,6,T,117,2,31,6,3,0,0,999999,0,0,0,0,0,0,0,107,274,128,87,1,0,0,5,92,-2,60,N,0,B,0.849594656
5797,20100318,6,6,T,103,3,20,10,3,0,0,106,1,1,0,30,30,30,5,62,345,141,58,1,0,15,5,66,2,15,6,0,B,0.541095108
5798,20100318,6,6,T,136,1,10,14,14,0,0,999999,0,0,0,0,0,0,0,121,224,136,86,1,0,0,5,137,2,10,1,0,I,0.974191611
5799,20100318,6,6,T,128,1,35,2,2,0,0,999999,0,0,0,0,0,0,0,73,243,145,54,1,0,29,5,70,0,40,N,2,B,0.10626962
5800,20100318,6,6,T,98,8,31,17,2,0,0,117,3,3,0,24,8,8,2,146,237,124,109,1,0,8,5,67,-2,10,N,2,E,0.924129045
5801,20100318,6,6,T,136,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,76,383,128,87,1,0,0,4,0,1,15,0,5,B,0.900125225
5802,20100318,6,6,T,110,2,24,6,3,0,0,999999,0,0,0,0,0,0,0,40,380,154,48,1,0,0,5,71,0,35,N,0,B,0.493825211
5803,20100318,6,6,T,134,1,120,1,1,0,0,999999,0,0,0,0,0,0,0,75,243,145,56,1,0,0,5,120,-2,10,2,1,B,0.696297567
5804,20100318,6,6,T,141,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,38,327,173,42,1,0,0,5,0,2,75,0,0,G,0.33262195
5805,20100318,6,5,C,141,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,38,317,159,42,1,0,0,4,0,1,20,0,0,G,0.246496411
5806,20100318,6,6,I,141,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,45,285,155,43,1,0,0,5,0,3,20,6,0,B,0.667156339
5807,20100318,6,6,I,141,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,29,460,153,44,1,0,0,4,0,1,15,1,0,B,0.004834763
5808,20100318,6,6,I,136,1,28,2,2,0,0,999999,0,0,0,0,0,0,0,32,320,174,40,1,0,0,5,56,-2,15,N,0,E,0.753370422
5809,20100318,6,5,I,140,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,103,255,128,87,1,0,0,4,0,1,20,2,0,B,0.846901364
5810,20100318,6,6,I,122,1,26,3,3,0,0,999999,0,0,0,0,0,0,0,27,470,157,43,1,0,0,4,77,-2,25,N,0,B,0.844795625
5811,20100318,6,6,I,141,0,0,0,0,0,0,37,0,0,0,0,0,0,0,28,282,94,41,1,0,0,4,0,1,15,0,0,B,0.890519983
5812,20100318,6,5,I,140,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,52,291,146,48,1,0,0,4,0,-2,0,1,3,B,0.884885735
5813,20100318,6,6,I,119,1,28,5,5,0,0,999999,0,0,0,0,0,0,0,69,237,142,51,1,0,0,5,140,1,25,0,0,B,0.779601761
5814,20100318,6,6,I,140,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,27,468,156,43,1,0,0,4,0,0,25,5,2,B,0.988662028
5815,20100318,6,6,I,128,1,8,6,6,0,0,999999,0,0,0,0,0,0,0,22,762,142,50,1,0,0,4,50,-2,15,N,4,B,0.189052027
5816,20100318,6,6,T,141,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,57,270,152,49,1,0,0,5,0,-2,5,3,1,B,0.211656673
5817,20100318,6,6,T,135,2,12,7,4,0,0,999999,0,0,0,0,0,0,0,150,209,129,104,1,0,32,5,40,1,45,0,0,B,0.214487161
5818,20100318,6,6,T,141,0,0,0,0,0,0,128,0,0,0,0,0,0,0,14,701,282,37,1,0,0,5,0,3,65,0,7,G,0.507920472
5819,20100318,6,6,T,134,2,25,8,4,0,0,999999,0,0,0,0,0,0,0,59,268,151,48,1,0,0,5,99,1,5,0,0,B,0.97944081
5820,20100318,6,6,T,122,1,22,5,5,41,0,126,1,1,0,41,41,41,11,45,274,157,42,1,0,0,5,112,1,30,0,1,B,0.437006268
5821,20100318,6,6,T,131,1,36,6,6,0,0,85,0,0,0,0,0,0,0,108,196,118,70,1,0,0,5,218,1,40,U,1,I,0.907427606
5822,20100318,6,6,T,141,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,28,395,196,41,1,0,0,5,0,1,40,0,0,B,0.978394534
5823,20100318,6,6,C,110,1,32,2,2,0,0,999999,0,0,0,0,0,0,0,80,382,127,91,1,0,0,4,65,0,40,N,5,B,0.622338413
5824,20100318,6,6,T,101,1,25,2,2,0,0,103,0,0,0,0,0,0,0,72,239,147,54,1,0,0,5,50,1,30,0,0,B,0.34586846
5825,20100318,6,5,T,141,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,52,292,146,48,1,0,0,4,0,0,5,N,0,B,0.137838925
5826,20100318,6,5,C,141,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,50,295,147,47,1,0,0,4,0,1,20,0,0,B,0.441386401
5827,20100318,6,5,C,141,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,56,286,143,50,1,0,0,4,0,0,50,N,0,B,0.299367329
5828,20100318,6,6,C,133,1,21,2,2,0,0,999999,0,0,0,0,0,0,0,70,201,121,45,1,1,0,4,42,-2,30,N,0,B,0.601052412
5829,20100318,6,5,C,140,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,74,269,135,64,1,0,0,4,0,2,40,0,1,B,0.799383027
5830,20100318,6,6,I,117,1,75,1,1,0,0,999999,0,0,0,0,0,0,0,53,401,134,65,1,0,0,4,75,1,30,0,0,B,0.966724969
5831,20100318,6,5,I,140,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,54,289,144,49,1,0,0,4,0,1,0,0,0,B,0.445120699
5832,20100318,6,5,I,115,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,132,248,124,104,1,0,0,4,0,3,25,0,3,B,0.1438197
5833,20100318,6,5,I,140,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,36,325,163,41,1,0,0,4,0,0,15,N,1,B,0.66255431
5834,20100318,6,5,I,140,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,108,253,127,91,1,0,0,4,0,-2,20,N,0,B,0.249123425
5835,20100318,6,5,I,138,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,58,284,142,52,1,0,0,4,0,1,5,1,4,B,0.455930475
5836,20100318,6,5,I,140,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,132,247,123,111,1,0,0,4,0,-2,40,N,1,B,0.391519053
5837,20100318,6,5,I,140,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,47,298,149,46,1,0,0,4,0,1,25,0,0,B,0.581444303
5838,20100318,6,6,T,115,1,21,6,6,0,0,999999,0,0,0,0,0,0,0,54,294,144,50,1,0,16,5,125,-2,15,6,0,B,0.522833564
5839,20100318,6,5,T,138,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,52,292,146,48,1,0,0,4,0,2,15,0,0,B,0.139748595
5840,20100318,6,6,T,140,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,14,701,282,37,1,0,0,5,0,2,60,0,3,B,0.98082561
5841,20100318,6,6,T,124,1,15,5,5,0,0,999999,0,0,0,0,0,0,0,26,486,162,43,1,0,0,4,74,-2,55,N,0,B,0.600833096
5842,20100318,6,6,T,133,1,14,5,5,0,0,999999,0,0,0,0,0,0,0,77,240,144,57,1,0,39,5,70,1,35,0,3,B,0.683135936
5843,20100318,6,6,T,129,1,26,3,3,0,0,999999,0,0,0,0,0,0,0,110,225,135,79,1,0,32,5,79,1,25,0,4,B,0.493693754
5844,20100318,6,6,T,128,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,28,522,174,46,1,0,0,4,0,0,10,N,1,B,0.392911656
5845,20100318,6,6,T,140,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,33,374,193,42,1,0,0,5,0,1,30,0,0,B,0.348016209
5846,20100318,6,6,T,117,1,18,5,5,0,0,999999,0,0,0,0,0,0,0,55,407,136,67,1,0,22,4,90,1,10,0,0,B,0.045238776
5847,20100318,6,5,T,127,0,0,0,0,0,0,113,0,0,0,0,0,0,0,92,263,132,74,1,0,0,4,0,1,15,0,0,B,0.91076926
5848,20100318,6,6,T,114,2,32,3,2,0,0,999999,0,0,0,0,0,0,0,87,234,135,63,1,0,0,5,47,0,30,4,4,B,0.753898072
5849,20100318,6,6,T,140,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,43,416,150,54,1,0,0,5,0,0,25,N,3,B,0.818980722
5850,20100318,6,6,T,133,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,38,430,143,51,1,0,0,4,0,-2,5,N,0,B,0.740362931
